"word","syllables"
"part",1
"partake",2
"parterre",2
"parthenogenesis",6
"partial",2
"partiality",5
"partially",3
"partible",3
"participate",4
"participial",5
"participle",4
"particle",3
"particular",4
"particularize",5
"parting",2
"partition",3
"partitive",3
"partizan",3
"partly",2
"partner",2
"partridge",2
"parturition",4
"party",2
"parvenu",3
"pas",1
"pasha",2
"pass",1
"passable",3
"passage",2
"passbook",2
"passe",2
"passel",2
"passenger",3
"passerby",3
"passerine",3
"passim",2
"passing",2
"passion",2
"passionate",3
"passive",2
"passivity",4
"passkey",2
"passover",3
"passport",2
"past",1
"pasta",2
"paste",1
"pasteboard",2
"pastel",2
"pastern",2
"pasteurization",5
"pasteurize",3
"pastiche",2
"pastime",2
"pastor",2
"pastoral",3
"pastrami",3
"pastry",2
"pasturage",3
"pasture",2
"pasty",2
"pat",1
"patch",1
"pate",1
"paten",2
"patent",2
"patentee",3
"paterfamilias",6
"paternal",3
"paternity",4
"path",1
"pathetic",3
"pathfinder",3
"pathogenic",4
"pathological",5
"pathologist",4
"pathology",4
"pathos",2
"pathway",2
"patience",2
"patina",3
"patio",3
"patois",2
"patriarch",3
"patriarchal",4
"patrician",3
"patrimonial",5
"patrimony",4
"patriot",3
"patriotic",4
"patriotism",5
"patristic",3
"patrol",2
"patron",2
"patronage",3
"patronize",3
"patronymic",4
"patroon",2
"patsy",2
"patter",2
"pattern",2
"patty",2
"paucity",3
"paunch",1
"pauper",2
"pause",1
"pave",1
"pavilion",3
"paving",2
"paw",1
"pawn",1
"pay",1
"payable",3
"paycheck",2
"payee",2
"payer",2
"paymaster",3
"payment",2
"pea",1
"peace",1
"peacemaker",3
"peach",1
"peacock",2
"peak",1
"peaked",2
"peal",1
"peanut",2
"pear",1
"pearl",1
"peasant",2
"pease",1
"peashooter",3
"peat",1
"pebble",2
"pecan",2
"peccadillo",4
"peccary",3
"peccavi",3
"peck",1
"pectin",2
"pectoral",3
"peculation",4
"peculiar",3
"pecuniary",5
"pedagog",3
"pedal",2
"pedant",2
"pedantic",3
"pedantry",3
"peddle",2
"pedestal",3
"pedestrian",4
"pediatrician",5
"pediatrics",4
"pedicab",3
"pediment",3
"pedlar",2
"pedometer",4
"peduncle",3
"peek",1
"peel",1
"peen",1
"peep",1
"peephole",2
"peer",1
"peeve",1
"peevish",2
"peewee",2
"peg",1
"peignoir",2
"pejorative",4
"pekingese",3
"pelage",2
"pelagic",3
"pelf",1
"pelican",3
"pellagra",3
"pellet",2
"pellucid",3
"pelt",1
"pelvis",2
"pemmican",3
"pen",1
"penal",2
"penalize",3
"penalty",3
"penance",2
"penates",3
"pence",1
"penchant",2
"pencil",2
"pendant",2
"pending",2
"pendulous",3
"penetrate",3
"penetration",4
"penetrative",4
"penguin",2
"penholder",3
"penicillin",4
"peninsula",4
"penis",2
"penitent",3
"penitential",4
"penitentiary",5
"penknife",2
"penmanship",3
"pennant",2
"penni",2
"pennies",2
"penniless",3
"pennon",2
"penny",2
"pennyroyal",4
"pennyweight",3
"penology",4
"pension",2
"pensive",2
"pent",1
"pentagon",3
"pentagonal",4
"pentameter",4
"pentecost",3
"pentecostal",4
"pentecostalism",6
"penthouse",2
"pentomic",3
"penultimate",4
"penumbra",3
"penurious",4
"penury",3
"peon",2
"peony",3
"people",2
"pep",1
"pepper",2
"peppery",3
"pepsin",2
"peptic",2
"per",1
"peradventure",4
"perambulate",4
"perambulator",5
"percale",2
"perceive",2
"percent",2
"percentile",3
"percept",2
"perceptible",4
"perception",3
"perceptive",3
"perch",1
"perchance",2
"percipient",4
"percolate",3
"percussion",3
"perdition",3
"perdurable",4
"peregrination",5
"peremptory",4
"perennial",4
"perfect",2
"perfectibility",6
"perfectible",4
"perfection",3
"perfecto",3
"perfidious",4
"perfidy",3
"perforate",3
"perforation",4
"perforce",2
"perform",2
"performance",3
"perfume",2
"perfumery",4
"perfunctory",4
"pergola",3
"perhaps",2
"perigee",3
"peril",2
"perimeter",4
"period",3
"periodic",4
"peripatetic",5
"periphery",4
"periphrasis",4
"perique",2
"periscope",3
"perish",2
"peristalsis",4
"peristyle",3
"peritonitis",5
"periwig",3
"periwinkle",4
"perjure",2
"perjury",3
"perk",1
"permafrost",3
"permanent",3
"permeability",6
"permeable",4
"permeate",3
"permeation",4
"permissible",4
"permission",3
"permissive",3
"permit",2
"permutation",4
"pernicious",3
"peroration",4
"peroxide",3
"perpendicular",5
"perpetrate",3
"perpetration",4
"perpetrator",4
"perpetual",4
"perpetuate",4
"perpetuity",5
"perplex",2
"perquisite",3
"persecute",3
"persecution",4
"persecutor",4
"persevere",3
"persian",2
"persiflage",3
"persimmon",3
"persist",2
"persnickety",4
"person",2
"personable",4
"personage",3
"personal",3
"personality",5
"personalize",4
"personalty",4
"personate",3
"personify",4
"personnel",3
"perspective",3
"perspicacity",5
"perspicuity",5
"perspicuous",4
"perspiration",4
"perspire",2
"persuade",2
"persuasion",3
"pert",1
"pertain",2
"pertinacious",4
"pertinent",3
"perturb",2
"perturbation",4
"peruke",2
"peruse",2
"pervade",2
"perverse",2
"perversion",3
"pervert",2
"peseta",3
"pesky",2
"peso",2
"pessimism",4
"pest",1
"pester",2
"pesthouse",2
"pesticide",3
"pestiferous",4
"pestilence",3
"pestilent",3
"pestilential",4
"pestle",2
"pet",1
"petal",2
"petard",2
"peter",2
"petiole",3
"petite",2
"petition",3
"petrel",2
"petrifaction",4
"petrify",3
"petrol",2
"petrolatum",4
"petroleum",4
"petticoat",3
"pettifog",3
"pettish",2
"petty",2
"petulant",3
"petunia",3
"pew",1
"pewter",2
"pfennig",2
"phaeton",3
"phalanges",3
"phalanx",2
"phalarope",3
"phallus",2
"phantasm",3
"phantasmagoria",6
"phantom",2
"pharaoh",2
"pharisaic",4
"pharisaical",5
"pharisee",3
"pharmaceutical",5
"pharmacology",5
"pharmacy",3
"pharos",2
"pharyngeal",4
"pharynges",3
"pharynx",2
"phase",1
"pheasant",2
"phenobarbital",5
"phenol",2
"phenomenon",4
"phial",2
"philander",3
"philanthropic",4
"philanthropist",4
"philanthropy",4
"philately",4
"philharmonic",4
"philippic",3
"philistine",3
"philodendron",4
"philological",5
"philologist",4
"philology",4
"philosopher",4
"philosophic",4
"philosophy",4
"philtre",2
"phiz",1
"phlebitis",3
"phlebotomy",4
"phlegm",1
"phlegmatic",3
"phloem",2
"phlox",1
"phobia",3
"phoenix",2
"phone",1
"phoneme",2
"phonemic",3
"phonetician",4
"phonetics",3
"phonograph",3
"phonographic",4
"phonological",5
"phonologist",4
"phonology",4
"phony",2
"phosphate",2
"phosphatic",3
"phosphorescence",4
"phosphoric",3
"phosphorus",3
"photo",2
"photocell",3
"photoelectric",5
"photoengrave",4
"photoflash",3
"photogenic",4
"photograph",3
"photographer",4
"photographic",4
"photography",4
"photomicrograph",5
"photon",2
"photoplay",3
"photosensitive",5
"photosynthesis",5
"phrase",1
"phraseology",5
"phrasing",2
"phrenology",4
"phylactery",4
"phylum",2
"physic",2
"physical",3
"physician",3
"physicist",3
"physics",2
"physiognomy",5
"physiographic",5
"physiology",5
"physiotherapy",6
"physique",2
"pi",1
"pianissimo",5
"pianist",3
"piano",3
"piaster",3
"piazza",3
"pibroch",2
"picaresque",3
"picayune",3
"piccalilli",4
"piccolo",3
"pice",1
"pick",1
"pickaninny",4
"pickaxe",2
"pickerel",3
"picket",2
"pickings",2
"pickle",2
"picklock",2
"pickpocket",3
"pickup",2
"picky",2
"picnic",2
"picot",2
"pictorial",4
"picture",2
"picturesque",3
"piddle",2
"pidgin",2
"pie",1
"piebald",2
"piece",1
"piecemeal",2
"pied",1
"pieplant",2
"pier",1
"pierce",1
"piety",3
"piffle",2
"pig",1
"pigeon",2
"piggish",2
"piggyback",3
"pigheaded",3
"pigment",2
"pigmentation",4
"pignut",2
"pike",1
"piker",2
"pikestaff",2
"pilchard",2
"pile",1
"piled",1
"pilfer",2
"pilgrim",2
"piling",2
"pill",1
"pillage",2
"pillar",2
"pillbox",2
"pillion",2
"pillory",3
"pillow",2
"pilot",2
"pilsner",3
"pimento",3
"pimiento",3
"pimp",1
"pimpernel",3
"pimple",2
"pin",1
"pinafore",3
"pincer",2
"pinch",1
"pincushion",3
"pine",1
"pineapple",3
"pinfeather",3
"ping",1
"pinhole",2
"pinion",2
"pink",1
"pinkeye",2
"pinky",2
"pinnace",2
"pinnacle",3
"pinnate",2
"pinochle",3
"pinpoint",2
"pint",1
"pinto",2
"pinup",2
"pioneer",3
"pious",2
"pip",1
"pipe",1
"pipeline",2
"piping",2
"pipkin",2
"pippin",2
"piquant",2
"pique",1
"piquet",2
"piracy",3
"pirate",2
"piratical",4
"pirouette",3
"piscatorial",5
"pisces",2
"pismire",2
"pistachio",4
"pistil",2
"pistillate",3
"pistol",2
"piston",2
"pit",1
"pitch",1
"pitcher",2
"pitchfork",2
"piteous",3
"pitfall",2
"pith",1
"pithecanthropus",5
"pithy",2
"pitiable",4
"pitiful",3
"pitiless",3
"piton",2
"pittance",2
"pituitary",5
"pity",2
"pivot",2
"pixy",2
"pizza",2
"pizzeria",4
"placable",3
"placard",2
"placate",2
"place",1
"placebo",3
"placement",2
"placenta",3
"placer",2
"placid",2
"placidity",4
"placidly",3
"placket",2
"plagiarize",3
"plague",1
"plaid",1
"plain",1
"plainclothesman",3
"plainness",2
"plaint",1
"plaintiff",2
"plaintive",2
"plait",1
"plan",1
"plane",1
"planet",2
"planetarium",5
"plangent",2
"plank",1
"plankton",2
"plant",1
"plantain",2
"plantation",3
"planter",2
"plaque",1
"plash",1
"plasma",2
"plaster",2
"plastic",2
"plasticity",4
"plat",1
"plate",1
"plateau",2
"platen",2
"platform",2
"plating",2
"platinum",3
"platitude",3
"platoon",2
"platter",2
"platypus",3
"plaudit",2
"plausibility",5
"plausible",3
"play",1
"playmate",2
"plaza",2
"plea",1
"plead",1
"pleaded",2
"pleasant",2
"please",1
"pleasurable",4
"pleasure",2
"pleat",1
"plebe",1
"plebeian",3
"plebes",2
"plebiscite",3
"plebs",1
"plectrum",2
"pled",1
"pledge",1
"plenary",3
"plenipotentiary",6
"plenitude",3
"plenteous",3
"plentiful",3
"plenty",2
"plethora",3
"pleurisy",3
"plexus",2
"pliable",3
"pliant",2
"pliers",2
"plight",1
"plinth",1
"plod",1
"plop",1
"plot",1
"plough",1
"plover",2
"plowboy",2
"ploy",1
"pluck",1
"plucky",2
"plug",1
"plum",1
"plumage",2
"plumb",1
"plumber",2
"plumbing",2
"plume",1
"plummet",2
"plump",1
"plumy",2
"plunder",2
"plunge",1
"plunger",2
"plunk",1
"pluperfect",3
"plural",2
"plurality",4
"pluralization",5
"pluralize",3
"plus",1
"plush",1
"pluto",2
"plutocracy",4
"plutocrat",3
"plutocratic",4
"plutonium",4
"pluvial",3
"ply",1
"pneumatic",3
"pneumonia",3
"poach",1
"pock",1
"pocket",2
"pockmark",2
"pocosin",3
"pod",1
"podiatry",4
"podium",3
"poem",2
"poesy",3
"poet",2
"poetic",3
"poetry",3
"pogrom",2
"poignant",2
"poilu",2
"poinsettia",4
"point",1
"pointed",2
"pointer",2
"poise",1
"poison",2
"poisoner",3
"poke",1
"poker",2
"pokey",2
"polar",2
"polaris",3
"polarity",4
"polarization",5
"polarize",3
"pole",1
"poleax",2
"polecat",2
"polemic",3
"polestar",2
"police",2
"policy",3
"polio",3
"polish",2
"polite",2
"politesse",3
"politic",3
"political",4
"politician",4
"politick",3
"politico",4
"politics",3
"polity",3
"polka",2
"poll",1
"pollen",2
"pollinate",3
"pollination",4
"pollock",2
"pollster",2
"pollute",2
"pollywog",3
"polo",2
"polonium",4
"poltergeist",3
"poltroon",2
"polyclinic",4
"polygamy",4
"polyglot",3
"polygon",3
"polygonal",4
"polymath",3
"polymer",3
"polymeric",4
"polynesian",4
"polynomial",5
"polyp",2
"polyphonic",4
"polyphony",4
"polysyllabic",5
"polysyllable",5
"polytechnic",4
"polytheism",5
"polytheistic",5
"polyunsaturated",7
"pomade",2
"pomegranate",4
"pommel",2
"pomp",1
"pompadour",3
"pompano",3
"pompon",2
"pomposity",4
"pompous",2
"poncho",2
"pond",1
"ponder",2
"pone",1
"pongee",2
"poniard",2
"pontiff",2
"pontifical",4
"pontificals",4
"pontificate",4
"pontoon",2
"pony",2
"poodle",2
"pool",1
"poop",1
"poor",1
"pop",1
"popcorn",2
"pope",1
"popeyed",2
"popgun",2
"popinjay",3
"poplar",2
"poplin",2
"popover",3
"poppy",2
"populace",3
"popular",3
"popularity",5
"popularize",4
"populate",3
"population",4
"populous",3
"porcelain",3
"porch",1
"porcine",2
"porcupine",3
"pore",1
"pored",1
"pork",1
"pornographic",4
"pornography",4
"porosity",4
"porous",2
"porphyry",3
"porpoise",2
"porridge",2
"porringer",3
"port",1
"portable",3
"portage",2
"portal",2
"portcullis",3
"portend",2
"portent",2
"portentous",3
"porter",2
"portfolio",4
"porthole",2
"portico",3
"portiere",3
"portion",2
"portly",2
"portmanteau",3
"portrait",2
"portraiture",3
"portuguese",3
"pose",1
"poser",2
"poseur",2
"posh",1
"posit",2
"position",3
"positive",3
"positron",3
"posse",2
"possess",2
"possession",3
"possessive",3
"possibility",5
"possible",3
"possibly",3
"possum",2
"post",1
"postage",2
"postal",2
"postboy",2
"postcard",2
"postconsonantal",5
"postdate",2
"poster",2
"posterior",4
"posterity",4
"postern",2
"postgraduate",4
"posthaste",2
"posthumous",3
"postillion",3
"postlude",2
"postman",2
"postmark",2
"postmistress",3
"postmortem",3
"postnasal",3
"postnatal",3
"postoperative",5
"postpaid",2
"postpone",2
"postscript",2
"postulant",3
"posture",2
"postwar",2
"posy",2
"pot",1
"potable",3
"potash",2
"potassium",4
"potation",3
"potato",3
"potbelly",3
"poteen",2
"potent",2
"potentate",3
"potential",3
"potentiality",6
"pother",2
"potherb",2
"potion",2
"potluck",2
"potpourri",3
"potsherd",2
"pottage",2
"potter",2
"pottery",3
"pouch",1
"poult",1
"poulterer",3
"poultice",2
"poultry",2
"pounce",1
"pound",1
"pour",1
"pourboire",2
"pourparler",3
"pout",1
"poverty",3
"powder",2
"power",2
"powwow",2
"pox",1
"practicability",6
"practicable",4
"practical",3
"practicality",5
"practically",4
"practice",2
"practitioner",4
"praetor",2
"praetorian",4
"pragmatic",3
"pragmatism",4
"prairie",2
"praise",1
"praline",2
"pram",1
"prance",1
"prank",1
"praseodymium",6
"prate",1
"pratfall",2
"pratique",2
"prattle",2
"prawn",1
"pray",1
"prayer",1
"prayerful",2
"preach",1
"preachment",2
"preadolescence",5
"preamble",3
"prearrange",3
"preassigned",3
"prebend",2
"precancel",3
"precancellation",5
"precancerous",4
"precarious",4
"precaution",3
"precede",2
"precedence",3
"precedent",3
"preceding",3
"precentor",3
"precept",2
"preceptor",3
"precinct",2
"preciosity",5
"precious",2
"precipice",3
"precipitate",4
"precipitation",5
"precipitous",4
"precis",2
"precise",2
"precisian",3
"precision",3
"preclude",2
"precocious",3
"preconceive",3
"precook",2
"precursor",3
"predaceous",3
"predate",2
"predator",3
"predatory",4
"predecease",3
"predecessor",4
"predesignate",4
"predestinate",4
"predestination",5
"predestine",3
"predetermine",4
"predicable",4
"predicament",4
"predicate",3
"predication",4
"predict",2
"predigestion",4
"predilection",4
"predispose",3
"predisposition",5
"predominate",4
"preeminent",4
"preempt",2
"preen",1
"preexist",3
"prefab",2
"prefabricate",4
"preface",2
"prefatory",4
"prefect",2
"prefer",2
"preferable",4
"preferably",4
"preference",3
"preferential",4
"preferment",3
"prefigure",3
"prefix",2
"preflight",2
"pregnant",2
"preheat",2
"prehensile",3
"prehistoric",4
"prejudge",2
"prejudice",3
"prejudicial",4
"prelate",2
"preliminary",5
"prelude",2
"premature",3
"premed",2
"premedical",4
"premeditate",4
"premier",2
"premiere",2
"premise",2
"premium",3
"premix",2
"premonition",4
"premonitory",5
"prenatal",3
"preoccupation",5
"preoccupied",4
"preoperative",5
"preordain",3
"preparation",4
"preparatory",5
"prepare",2
"preparedness",4
"prepay",2
"preponderate",4
"preposition",4
"prepossess",3
"preposterous",4
"prepuce",2
"prerecord",3
"prerequisite",4
"prerogative",4
"presage",2
"presbyopia",5
"presbyter",3
"presbyterian",5
"presbytery",4
"preschool",2
"prescience",3
"prescribe",2
"presence",2
"present",2
"presentation",4
"presentiment",4
"presentment",3
"preservation",4
"preservative",4
"preserve",2
"preset",2
"preside",2
"president",3
"presidential",4
"presidio",4
"presidium",4
"press",1
"pressure",2
"pressurize",3
"prestidigitation",6
"prestige",2
"presto",2
"presume",2
"presumption",3
"presumptuous",4
"presuppose",3
"presupposition",5
"pretence",2
"pretend",2
"pretension",3
"pretentious",3
"preterite",3
"preterminal",4
"preternatural",5
"pretext",2
"prettification",5
"pretty",2
"pretzel",2
"prevail",2
"prevalent",3
"prevaricate",4
"prevent",2
"preview",2
"previous",3
"prevision",3
"prewar",2
"prey",1
"price",1
"priceless",2
"prick",1
"prickle",2
"prickly",2
"pride",1
"priest",1
"prig",1
"prim",1
"primacy",3
"primal",2
"primarily",4
"primary",3
"primate",2
"prime",1
"primer",2
"primeval",3
"primitive",3
"primogenitor",5
"primogeniture",5
"primordial",4
"primp",1
"primrose",2
"prince",1
"princess",2
"principal",3
"principality",5
"principle",3
"prink",1
"print",1
"prior",2
"prioress",3
"priority",4
"priory",3
"prise",1
"prism",2
"prismatic",3
"prison",2
"prisoner",3
"prissy",2
"pristine",2
"prithee",2
"privacy",3
"private",2
"privateer",3
"privation",3
"privet",2
"privilege",3
"privy",2
"prize",1
"pro",1
"probability",5
"probable",3
"probably",3
"probate",2
"probation",3
"probative",3
"probe",1
"probity",3
"problem",2
"problematic",4
"proboscis",3
"procathedral",4
"procedure",3
"proceed",2
"proceeds",2
"process",2
"procession",3
"proclaim",2
"proclamation",4
"proclivity",4
"procrastinate",4
"procreate",3
"procreation",4
"procreative",4
"proctor",2
"proctorial",4
"procurator",4
"procure",2
"prod",1
"prodigal",3
"prodigality",5
"prodigious",3
"prodigy",3
"produce",2
"product",2
"production",3
"productivity",5
"proem",2
"profanation",4
"profane",2
"profanity",4
"profess",2
"profession",3
"professional",4
"professor",3
"professorial",5
"professorship",4
"proffer",2
"proficient",3
"profile",2
"profit",2
"profiteer",3
"profligate",3
"profound",2
"profuse",2
"progenitor",4
"progeny",3
"prognathous",3
"prognosis",3
"prognosticate",4
"programme",2
"progress",2
"progression",3
"progressive",3
"prohibit",3
"prohibition",4
"prohibitive",4
"prohibitory",5
"project",2
"projectile",3
"prolegomenon",5
"proletarian",5
"proliferate",4
"prolific",3
"prolix",2
"prolixity",4
"prologue",2
"prolong",2
"prolongation",4
"prom",1
"promenade",3
"promethium",4
"prominent",3
"promiscuity",5
"promiscuous",4
"promiscuously",5
"promise",2
"promissory",4
"promontory",4
"promote",2
"promoter",3
"prompt",1
"promptitude",3
"promulgate",3
"promulgation",4
"prone",1
"prong",1
"pronoun",2
"pronounce",2
"pronouncement",3
"pronto",2
"pronunciamento",6
"proof",1
"prop",1
"propaganda",4
"propagate",3
"propagation",4
"propane",2
"propel",2
"propeller",3
"propensity",4
"proper",2
"propertied",3
"property",3
"prophecy",3
"prophet",2
"prophetic",3
"prophylactic",4
"propinquity",4
"propitiate",4
"propitious",3
"propman",2
"proponent",3
"proportion",3
"propose",2
"proposition",4
"propound",2
"proprietary",5
"proprietor",4
"propriety",4
"propulsion",3
"prorate",2
"prorogue",2
"prosaic",3
"proscenium",4
"proscribe",2
"prose",1
"prosecute",3
"prosecution",4
"prosecutor",4
"proselyte",3
"prosody",3
"prospect",2
"prospective",3
"prospector",3
"prospectus",3
"prosper",2
"prosperity",4
"prosperous",3
"prostate",2
"prosthesis",3
"prosthetic",3
"prostitute",3
"prostitution",4
"prostrate",2
"prostration",3
"prosy",2
"protagonist",4
"protect",2
"protection",3
"protector",3
"protege",3
"protein",2
"protest",2
"protestant",3
"protestation",4
"prothalamion",5
"protocol",3
"protomartyr",4
"proton",2
"protoplasm",4
"protoplasmic",4
"prototype",3
"protozoan",4
"protract",2
"protrude",2
"protuberance",4
"proud",1
"provable",3
"prove",1
"proven",2
"provenance",3
"provencal",3
"provender",3
"provenience",3
"proverb",2
"proverbial",4
"provide",2
"providence",3
"providential",4
"province",2
"provincial",3
"provision",3
"proviso",3
"provocation",4
"provocative",4
"provoke",2
"provost",2
"prow",1
"prowess",2
"prowl",1
"proximate",3
"proximity",4
"proximo",3
"proxy",2
"prude",1
"prudent",2
"prudential",3
"prudently",3
"prudery",3
"prudish",2
"prune",1
"prurient",3
"pry",1
"psalm",1
"psalter",2
"pseudo",2
"pseudonym",3
"psyche",2
"psychiatric",4
"psychiatrist",4
"psychiatry",4
"psychic",2
"psychoanalysis",6
"psychological",5
"psychologist",4
"psychology",4
"psychopath",3
"psychopathic",4
"psychosomatic",5
"ptomaine",2
"pub",1
"puberty",3
"public",2
"publican",3
"publication",4
"publicist",3
"publicity",4
"publicize",3
"publish",2
"puck",1
"pucker",2
"pudding",2
"puddle",2
"puddling",3
"pudgy",2
"pueblo",3
"puerile",3
"puerility",5
"puff",1
"pug",1
"pugilism",4
"pugilistic",4
"pugnacious",3
"puissance",2
"puke",1
"pukka",2
"pul",1
"pulchritude",3
"pule",1
"pull",1
"pullet",2
"pulley",2
"pullman",2
"pullover",3
"pulmonary",4
"pulp",1
"pulpit",2
"pulpwood",2
"pulsate",2
"pulsation",3
"pulse",1
"pulverize",3
"puma",2
"pumice",2
"pummel",2
"pump",1
"pumpernickel",4
"pumpkin",2
"pun",1
"punch",1
"puncheon",2
"punctilio",4
"punctilious",4
"punctual",3
"punctuality",5
"punctuate",3
"punctuation",4
"puncture",2
"pundit",2
"pungent",2
"punish",2
"punitive",3
"punk",1
"punster",2
"punt",1
"puny",2
"pup",1
"pupa",2
"pupil",2
"puppet",2
"puppy",2
"purblind",2
"purchase",2
"purdah",2
"pure",1
"puree",2
"purgative",3
"purgatorial",5
"purgatory",4
"purge",1
"purification",5
"purificatory",6
"purifier",4
"purify",3
"purism",3
"purist",2
"puritan",3
"puritanical",5
"purity",3
"purl",1
"purlieu",2
"purloin",2
"purple",2
"purplish",3
"purport",2
"purpose",2
"purr",1
"purse",1
"purser",2
"pursuance",3
"pursue",2
"pursuit",2
"purulent",3
"purvey",2
"purview",2
"pus",1
"push",1
"pusillanimity",6
"pusillanimous",5
"pussy",2
"pussyfoot",3
"pustule",2
"put",1
"putative",3
"putout",2
"putrefaction",4
"putrefy",3
"putrid",2
"putridity",4
"putsch",1
"putt",1
"puttee",2
"putter",2
"putty",2
"puzzle",2
"pya",2
"pygmy",2
"pyjamas",3
"pylon",2
"pyorrhea",4
"pyramid",3
"pyramidal",4
"pyre",1
"pyromania",5
"pyrotechnics",4
"python",2
